comment;sentiment;simple_comment;stemm_comment;lemma_comment
Comment peut-on faire des plats aussi bons ! L'expertise et la maîtrise avec un service très sympathique grâce auquel on se sent très à l'aise dans ce lieu tout simplement magnifique ! Rien d'autre à dire à part MERCI;Positive;['faire', 'plats', 'bons', 'expertise', 'maîtrise', 'service', 'très', 'sympathique', 'grâce', 'très', 'aise', 'lieu', 'simplement', 'magnifique', 'rien', 'part'];['fair', 'plat', 'bon', 'expertis', 'maîtris', 'servic', 'tres', 'sympath', 'grâc', 'tres', 'ais', 'lieu', 'simpl', 'magnif', 'rien', 'part'];['on', 'faire', 'plat', 'bon', 'expertise', 'maîtrise', 'service', 'très', 'sympathique', 'grâce', 'très', 'aise', 'lieu', 'simplement', 'magnifique', 'rien', 'part']
Invités par des amis (quelle chance d'avoir de tels amis) nous nous sommes régalés du début du repas de la mise en bouche jusqu'au dessert. Large choix de champagnes proposés au verre et belle carte des vins. De plus le service est très professionnel (présentation...Plus;Positive;['invités', 'amis', 'chance', 'amis', 'sommes', 'régalés', 'début', 'repas', 'mise', 'bouche', 'dessert', 'large', 'choix', 'champagnes', 'proposés', 'verre', 'belle', 'carte', 'vins', 'plus', 'service', 'très', 'professionnel', 'présentation', 'plus'];['invit', 'amis', 'chanc', 'amis', 'somm', 'régal', 'début', 'rep', 'mis', 'bouch', 'dessert', 'larg', 'choix', 'champagn', 'propos', 'verr', 'bel', 'cart', 'vin', 'plus', 'servic', 'tres', 'professionnel', 'présent', 'plus'];['inviter', 'ami', 'chance', 'ami', 'être', 'régaler', 'début', 'repas', 'mise', 'bouche', 'jusque', 'dessert', 'large', 'choix', 'champagne', 'proposer', 'verre', 'bel', 'carte', 'vin', 'plus', 'service', 'très', 'professionnel', 'présentation', 'plus']
Mes amies et moi somme allés à Frog and Underground par hasard et nous avons adoré. Les frite pdt douce sont DELICIEUSES le super choix de bière et les serveurs très agréable nous on fait passer une super soirée. Mention spécial au serveur au bar...Plus;Positive;['amies', 'somme', 'allés', 'frog', 'and', 'underground', 'hasard', 'adoré', 'frite', 'pdt', 'douce', 'delicieuses', 'super', 'choix', 'bière', 'serveurs', 'très', 'agréable', 'passer', 'super', 'soirée', 'mention', 'spécial', 'serveur', 'bar', 'plus'];['ami', 'somm', 'allé', 'frog', 'and', 'underground', 'hasard', 'ador', 'frit', 'pdt', 'douc', 'delici', 'sup', 'choix', 'bier', 'serveur', 'tres', 'agréabl', 'pass', 'sup', 'soir', 'mention', 'spécial', 'serveur', 'bar', 'plus'];['amie', 'somm', 'aller', 'frog', 'and', 'underground', 'hasard', 'adorer', 'frite', 'pdt', 'douce', 'delicieuse', 'super', 'choix', 'bière', 'serveur', 'très', 'agréable', 'passer', 'super', 'soirée', 'mention', 'spécial', 'serveur', 'bar', 'plus']
pas cher pour le quartier et correct bien que le frites ont arrivées brunes mais pas assez cuite huile de cuisson à changer d'urgence... tout était sympa sinon le bruit accueil souriant lorsque le repas fut fini on avait même pas fini le vin le...Plus;Negative;['pas', 'cher', 'quartier', 'correct', 'bien', 'frites', 'arrivées', 'brunes', 'pas', 'cuite', 'huile', 'cuisson', 'changer', 'urgence', 'sympa', 'bruit', 'accueil', 'souriant', 'repas', 'fut', 'fini', 'pas', 'fini', 'vin', 'plus'];['pas', 'cher', 'quarti', 'correct', 'bien', 'frit', 'arriv', 'brun', 'pas', 'cuit', 'huil', 'cuisson', 'chang', 'urgenc', 'symp', 'bruit', 'accueil', 'souri', 'rep', 'fut', 'fin', 'pas', 'fin', 'vin', 'plus'];['pas', 'cher', 'quartier', 'correct', 'bien', 'frite', 'arriver', 'brune', 'pas', 'cuire', 'huil', 'cuisson', 'changer', 'urgence', 'sympa', 'bruit', 'accueil', 'sourire', 'repas', 'être', 'finir', 'pas', 'finir', 'vin', 'plus']
Ma note globale est le reflet de ma déception pour ce restaurant. D'un homme comme Senderens qui a une belle renommée appuyée par des critiques gastronomiques qui restent particulièrement élogieux j'attendais beaucoup et surtout beaucoup mieux. Certes le menu dégustation (1 entrée + 2 plats...Plus;Negative;['note', 'globale', 'reflet', 'déception', 'restaurant', 'homme', 'senderens', 'belle', 'renommée', 'appuyée', 'critiques', 'gastronomiques', 'particulièrement', 'élogieux', 'attendais', 'beaucoup', 'beaucoup', 'mieux', 'menu', 'dégustation', 'entrée', 'plats', 'plus'];['not', 'global', 'reflet', 'décept', 'restaur', 'homm', 'senderen', 'bel', 'renomm', 'appui', 'critiqu', 'gastronom', 'particuli', 'élogi', 'attend', 'beaucoup', 'beaucoup', 'mieux', 'menu', 'dégust', 'entré', 'plat', 'plus'];['note', 'global', 'reflet', 'déception', 'restaurant', 'homme', 'senderen', 'bel', 'renommer', 'appuyer', 'critique', 'gastronomique', 'particulièrement', 'élogieux', 'attendre', 'beaucoup', 'beaucoup', 'mieux', 'menu', 'dégustation', 'entrée', 'plat', 'plus']
Une fois de plus ce fût une excellent diner. Les assaisonnements toujours aussi précis notamment sur le thon blanc. Merci Anne Laure et Jean-Eudes en salle. Bravo.;Positive;['fois', 'plus', 'fût', 'excellent', 'diner', 'assaisonnements', 'précis', 'thon', 'blanc', 'anne', 'laure', 'jean', 'eudes', 'salle', 'bravo'];['fois', 'plus', 'fût', 'excellent', 'din', 'assaison', 'prec', 'thon', 'blanc', 'anne', 'laur', 'jean', 'eud', 'sall', 'bravo'];['fois', 'plus', 'être', 'excellent', 'diner', 'assaisonnement', 'précis', 'thon', 'blanc', 'ann', 'laur', 'jean-eude', 'salle', 'bravo']
Je ne comprends vraiment pas les commentaires ci-dessous ! C’est à te se demander qui écrit réellement les commentaires… S’ils ne sont pas acheté… En effet premièrement dans le restaurant règne une odeur de WC ! De plus les crêpes arrivent bien trop cuites avec...Plus;Negative;['ne', 'comprends', 'vraiment', 'pas', 'commentaires', 'demander', 'écrit', 'réellement', 'commentaires…', 'ne', 'pas', 'acheté…', 'restaurant', 'règne', 'odeur', 'wc', 'plus', 'crêpes', 'arrivent', 'bien', 'trop', 'cuites', 'plus'];['ne', 'comprend', 'vrai', 'pas', 'commentair', 'demand', 'écrit', 'réel', 'commentaires…', 'ne', 'pas', 'achete…', 'restaur', 'regn', 'odeur', 'wc', 'plus', 'crêp', 'arrivent', 'bien', 'trop', 'cuit', 'plus'];['ne', 'comprendre', 'vraiment', 'pas', 'commentaire', 'ci-dessous', 'demander', 'écrire', 'réellement', 'commentaire', 'ne', 'pas', 'acheter', 'restaurant', 'régner', 'odeur', 'wc', 'plus', 'crêpe', 'arriver', 'bien', 'trop', 'cuire', 'plus']
Excellente carte menu copieux et produits de très bonne qualité. Présentation originale. Bravo! Nous reviendrons!;Positive;['excellente', 'carte', 'menu', 'copieux', 'produits', 'très', 'bonne', 'qualité', 'présentation', 'originale', 'bravo', 'reviendrons'];['excellent', 'cart', 'menu', 'copieux', 'produit', 'tres', 'bon', 'qualit', 'présent', 'original', 'bravo', 'reviendron'];['excellent', 'carte', 'menu', 'copieux', 'produit', 'très', 'bon', 'qualité', 'présentation', 'original', 'bravo', 'revenir']
J'ai adoré l'ambiance et le service ( qui devient quand même très très bruyant à partir de 20h30) mais les serveurs aux ptits soins ! Il manque la 5 ème étoile car mon plat ( agneau ) n'était pas bien cuisiné ! Dommage !;Positive;['adoré', 'ambiance', 'service', 'devient', 'très', 'très', 'bruyant', 'partir', 'serveurs', 'ptits', 'soins', 'manque', 'ème', 'étoile', 'plat', 'agneau', 'ne', 'pas', 'bien', 'cuisiné', 'dommage'];['ador', 'ambianc', 'servic', 'devient', 'tres', 'tres', 'brui', 'part', 'serveur', 'ptit', 'soin', 'manqu', 'ème', 'étoil', 'plat', 'agneau', 'ne', 'pas', 'bien', 'cuisin', 'dommag'];['adorer', 'ambiance', 'service', 'devenir', 'très', 'très', 'bruyant', 'partir', '20h30', 'serveur', 'petit', 'soin', 'manqu', 'èm', 'étoile', 'plat', 'agneau', 'ne', 'pas', 'bien', 'cuisiner', 'dommage']
Cuisine non goûteuse et sans saveur La décoration très brasserie parisienne est surannée. Cette ancienne institution vit sur son passé et mériterait de remettre en question sa cuisiner;Negative;['cuisine', 'non', 'goûteuse', 'saveur', 'décoration', 'très', 'brasserie', 'parisienne', 'surannée', 'ancienne', 'institution', 'vit', 'passé', 'mériterait', 'remettre', 'question', 'cuisiner'];['cuisin', 'non', 'goûteux', 'saveur', 'décor', 'tres', 'brasser', 'parisien', 'surann', 'ancien', 'institu', 'vit', 'pass', 'mérit', 'remettr', 'question', 'cuisin'];['cuisine', 'non', 'goûteux', 'saveur', 'décoration', 'très', 'brasserie', 'parisien', 'surannée', 'ancien', 'institution', 'voir', 'passé', 'mériter', 'remettre', 'question', 'cuisiner']
Acceuilservice et cuisine où les produits sont mis à l honneurbravo!pas de chichi..l essentiel est là!;Positive;['acceuilservice', 'cuisine', 'produits', 'mis', 'honneurbravo', 'pas', 'chichi', 'essentiel'];['acceuilservic', 'cuisin', 'produit', 'mis', 'honneurbravo', 'pas', 'chich', 'essentiel'];['acceuilservice', 'cuisine', 'produit', 'mettre', 'honneurbravo!pa', 'chichi', 'essentiel']
Il y a longtemps que je n'écris plus d'avis mais Tata burger coche toutes les cases : des serveurs aux petits soins une ambiance très agréable une déco originale une carte coquine ... et des burger vraiment très très bons. On en redemande !;Positive;['ne', 'écris', 'plus', 'avis', 'tata', 'burger', 'coche', 'cases', 'serveurs', 'petits', 'soins', 'ambiance', 'très', 'agréable', 'déco', 'originale', 'carte', 'coquine', 'burger', 'vraiment', 'très', 'très', 'bons', 'redemande'];['ne', 'écris', 'plus', 'avis', 'tat', 'burg', 'coch', 'cas', 'serveur', 'petit', 'soin', 'ambianc', 'tres', 'agréabl', 'déco', 'original', 'cart', 'coquin', 'burg', 'vrai', 'tres', 'tres', 'bon', 'redemand'];['ne', 'écrire', 'plus', 'avis', 'tata', 'burger', 'coche', 'case', 'serveur', 'petit', 'soin', 'ambiance', 'très', 'agréable', 'déco', 'original', 'carte', 'coquin', 'burger', 'vraiment', 'très', 'très', 'bon', 'redemande']
Un superbe moment un accueil inégalable à Paris et des burgers exceptionnels!! Une adresse incontournable. Le patron des lieux a de quoi être fier de son équipe et notamment de la jeune serveuse.;Positive;['superbe', 'moment', 'accueil', 'inégalable', 'paris', 'burgers', 'exceptionnels', 'adresse', 'incontournable', 'patron', 'lieux', 'fier', 'équipe', 'jeune', 'serveuse'];['superb', 'moment', 'accueil', 'inégal', 'paris', 'burger', 'exceptionnel', 'adress', 'incontourn', 'patron', 'lieux', 'fi', 'équip', 'jeun', 'serveux'];['superbe', 'moment', 'accueil', 'inégalable', 'pari', 'burger', 'exceptionnel', 'adresse', 'incontournable', 'patron', 'lieu', 'fier', 'équipe', 'jeune', 'serveuse']
"Médiocre et très cher ! 2 salades d'algues au goût fade baignant dans le vinaigre 1 poulpe (5 tranches de poulpe ""nature"" sans assaisonnement dans une assiette) 2 assiettes de 10 sushis (poissons tièdes qui ont tous le même goût) + 2 bières japonaises :...Plus";Negative;['médiocre', 'très', 'cher', 'salades', 'algues', 'goût', 'fade', 'baignant', 'vinaigre', 'poulpe', 'tranches', 'poulpe', 'nature', 'assaisonnement', 'assiette', 'assiettes', 'sushis', 'poissons', 'tièdes', 'goût', 'bières', 'japonaises', 'plus'];['médiocr', 'tres', 'cher', 'salad', 'algu', 'goût', 'fad', 'baign', 'vinaigr', 'poulp', 'tranch', 'poulp', 'natur', 'assaison', 'assiet', 'assiet', 'sush', 'poisson', 'tied', 'goût', 'bier', 'japonais', 'plus'];['médiocre', 'très', 'cher', 'salade', 'algue', 'goût', 'fade', 'baignant', 'vinaigre', 'poulpe', 'tranche', 'poulpe', 'nature', 'assaisonnement', 'assiette', 'assiette', 'sushi', 'poisson', 'tiède', 'goût', 'bière', 'japonais', 'plus']
J'y suis allé pour la 3e fois la salade coleslaw était daubée. Etre pris pour une poubelle c'est moyennement agréable. La recette avec la sauce tomate et les olives noires bof...;Negative;['allé', 'fois', 'salade', 'coleslaw', 'daubée', 'pris', 'poubelle', 'moyennement', 'agréable', 'recette', 'sauce', 'tomate', 'olives', 'noires', 'bof'];['allé', 'fois', 'salad', 'coleslaw', 'daub', 'pris', 'poubel', 'moyen', 'agréabl', 'recet', 'sauc', 'tomat', 'oliv', 'noir', 'bof'];['aller', 'troisième', 'fois', 'salade', 'coleslaw', 'daubée', 'prendre', 'poubelle', 'moyennement', 'agréable', 'recette', 'sauce', 'tomate', 'olive', 'noir', 'bof']
Decor tres agreeable du debut du siecle mais les plats ne sont pas tres bons et pour 25 et 30 euros par plat ca ne vaut pas le prix. Le restaurant brasserie est un piege a touristes en tout cas le americains weekend. Il y...Plus;Negative;['decor', 'agreeable', 'debut', 'siecle', 'plats', 'ne', 'pas', 'bons', 'euros', 'plat', 'ca', 'ne', 'vaut', 'pas', 'prix', 'restaurant', 'brasserie', 'piege', 'touristes', 'cas', 'americains', 'weekend', 'plus'];['decor', 'agreeabl', 'debut', 'siecl', 'plat', 'ne', 'pas', 'bon', 'euros', 'plat', 'ca', 'ne', 'vaut', 'pas', 'prix', 'restaur', 'brasser', 'pieg', 'tourist', 'cas', 'americain', 'weekend', 'plus'];['decor', 'agreeabl', 'debut', 'siecle', 'plat', 'ne', 'pas', 'bon', 'euro', 'plat', 'ca', 'ne', 'valoir', 'pas', 'prix', 'restaurant', 'brasserie', 'piege', 'touriste', 'cas', 'americain', 'weekend', 'plus']
Apres avoir vu l'emission sur les meilleurs boulangers de france ma fille de dix ans me dit qu'elle reve d'aller dans cette boulangerie gouter les eclairs au thé vert. Je decide de lui faire la surprise d'y aller en cassant ma tirelire. Nous partons a...Plus;Negative;['emission', 'meilleurs', 'boulangers', 'france', 'fille', 'ans', 'qu', 'reve', 'aller', 'boulangerie', 'gouter', 'eclairs', 'thé', 'vert', 'decide', 'faire', 'surprise', 'aller', 'cassant', 'tirelire', 'partons', 'plus'];['emiss', 'meilleur', 'boulanger', 'franc', 'fill', 'an', 'qu', 'rev', 'aller', 'boulanger', 'gout', 'eclair', 'thé', 'vert', 'decid', 'fair', 'surpris', 'aller', 'cass', 'tirelir', 'parton', 'plus'];['emission', 'meilleur', 'boulanger', 'france', 'fille', 'an', 'reve', 'aller', 'boulangerie', 'gouter', 'eclair', 'thé', 'vert', 'decide', 'faire', 'surprise', 'aller', 'casser', 'tirelire', 'partir', 'plus']
Le couple qui gère le restaurant nous avons eu l'impression d'un million de dollars ! Super ambiance chaleureuse cuisine française authentique ! Je recommande cet endroit à tout le monde. Un conseil comme on l'a dit plusieurs fois très petit endroit peut-être 5 tables donc...Plus;Positive;['couple', 'gère', 'restaurant', 'impression', 'million', 'dollars', 'super', 'ambiance', 'chaleureuse', 'cuisine', 'française', 'authentique', 'recommande', 'endroit', 'monde', 'conseil', 'fois', 'très', 'petit', 'endroit', 'tables', 'plus'];['coupl', 'ger', 'restaur', 'impress', 'million', 'dollar', 'sup', 'ambianc', 'chaleur', 'cuisin', 'français', 'authent', 'recommand', 'endroit', 'mond', 'conseil', 'fois', 'tres', 'pet', 'endroit', 'tabl', 'plus'];['couple', 'gérer', 'restaurant', 'impression', 'dollar', 'super', 'ambiance', 'chaleureux', 'cuisine', 'français', 'authentique', 'recommande', 'endroit', 'monde', 'conseil', 'fois', 'très', 'petit', 'endroit', 'peut-être', 'table', 'plus']
Un endroit hyper sympa les murs tapissés de photos de personnalités connaît du monde le gars ! Et surtout l'essentiel... On se régale !!! Accueil chaleureux discussions toujours joviales avec le patron bref vous êtes à côté de la philharmonie ou du CNSM vous avez...Plus;Positive;['endroit', 'hyper', 'sympa', 'murs', 'tapissés', 'photos', 'personnalités', 'connaît', 'monde', 'gars', 'essentiel', 'régale', 'accueil', 'chaleureux', 'discussions', 'joviales', 'patron', 'bref', 'êtes', 'côté', 'philharmonie', 'cnsm', 'avez', 'plus'];['endroit', 'hyp', 'symp', 'mur', 'tapiss', 'photos', 'personnal', 'connaît', 'mond', 'gar', 'essentiel', 'régal', 'accueil', 'chaleur', 'discuss', 'jovial', 'patron', 'bref', 'ête', 'côt', 'philharmon', 'cnsm', 'avez', 'plus'];['endroit', 'hyper', 'sympa', 'mur', 'tapisser', 'photo', 'personnalité', 'connaître', 'monde', 'gars', 'essentiel', 'régale', 'accueil', 'chaleureux', 'discussion', 'jovial', 'patron', 'bref', 'être', 'côté', 'philharmonie', 'cnsm', 'avoir', 'plus']
Nous avions réservé pour nos 25 ans de mariage. Pour ce moment festif nous prenons le menu découverte en 6 services et l'accord mets/vins. On commence de très bonne humeur et on finit 2h30 plus tard avec l'impression d'avoir gâché notre soirée. D'abord l'attente entre...Plus;Negative;['avions', 'réservé', 'ans', 'mariage', 'moment', 'festif', 'prenons', 'menu', 'découverte', 'services', 'accord', 'mets', 'vins', 'commence', 'très', 'bonne', 'humeur', 'finit', 'plus', 'tard', 'impression', 'gâché', 'soirée', 'attente', 'plus'];['avion', 'réserv', 'an', 'mariag', 'moment', 'festif', 'prenon', 'menu', 'découvert', 'servic', 'accord', 'met', 'vin', 'commenc', 'tres', 'bon', 'humeur', 'fin', 'plus', 'tard', 'impress', 'gâch', 'soir', 'attent', 'plus'];['avoir', 'réserver', 'an', 'mariage', 'moment', 'festif', 'prendre', 'menu', 'découvrir', 'service', 'accord', 'mettre', 'vin', 'commencer', 'très', 'bon', 'humeur', 'finir', '2h30', 'plus', 'tard', 'impression', 'gâcher', 'soirée', 'attente', 'plus']
Il est sûr que lorsqu'on évoque le mot caviar il y a pour beaucoup des a priori liés au côté luxueux cher élitiste ou même snob. Me laissant faire pour un dîner à majeure partie composé de caviar j’ai été littéralement conquis par la magie...Plus;Positive;['sûr', 'lorsqu', 'évoque', 'mot', 'caviar', 'beaucoup', 'priori', 'liés', 'côté', 'luxueux', 'cher', 'élitiste', 'snob', 'laissant', 'faire', 'dîner', 'majeure', 'partie', 'composé', 'caviar', 'littéralement', 'conquis', 'magie', 'plus'];['sûr', 'lorsqu', 'évoqu', 'mot', 'caviar', 'beaucoup', 'prior', 'li', 'côt', 'luxueux', 'cher', 'élit', 'snob', 'laiss', 'fair', 'dîn', 'majeur', 'part', 'compos', 'caviar', 'littéral', 'conqu', 'mag', 'plus'];['sûr', 'lorsque', 'évoque', 'mot', 'caviar', 'beaucoup', 'priori', 'lier', 'côté', 'luxueux', 'cher', 'élitiste', 'snob', 'laisser', 'faire', 'dîner', 'majeur', 'partie', 'composer', 'caviar', 'littéralement', 'conquérir', 'magie', 'plus']
